id,transactionSubtype,price,type,subtype,region,province,floor,bedroomCount,netHabitableSurface,constructionYear,facadeCount,floorCount,condition,hasLift,kitchen,hasGarden,gardenSurface,hasTerrace,terraceSurface,fireplaceExists,hasSwimmingPool,hasAirConditioning,bathroomCount,showerRoomCount,toiletCount,parkingCountIndoor,parkingCountOutdoor,primaryEnergyConsumptionPerSqm,epcScore,hasDoubleGlazing
10616910,BUY_REGULAR,399000,APARTMENT,APARTMENT,Flanders,Limburg,1.0,2.0,125.0,2013.0,1.0,1.0,AS_NEW,1,USA_INSTALLED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,1.0,1.0,142.0,B,1
10616911,BUY_REGULAR,423000,APARTMENT,APARTMENT,Wallonie,Walloon Brabant,2.0,3.0,155.0,2014.0,4.0,3.0,AS_NEW,1,HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,1.0,2.0,2.0,4.0,8.0,112.0,B,1
10616934,BUY_REGULAR,169000,APARTMENT,GROUND_FLOOR,Wallonie,Liege,0.0,1.0,54.0,1850.0,2.0,2.0,AS_NEW,0,HYPER_EQUIPPED,0,0.0,0,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,109.0,B,1
10616833,BUY_REGULAR,275000,APARTMENT,APARTMENT,Wallonie,Walloon Brabant,1.0,1.0,66.0,2025.0,3.0,3.0,AS_NEW,1,USA_HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,53.0,53.0,50.0,A,1
10616966,BUY_REGULAR,185000,APARTMENT,APARTMENT,Flanders,Antwerp,3.0,2.0,74.0,1975.0,1.0,3.0,GOOD,0,NO_KITCH_INFORMATION,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,238.0,C,1
10616949,BUY_REGULAR,199000,APARTMENT,APARTMENT,Flanders,East Flanders,0.0,2.0,69.0,1998.0,3.0,4.0,GOOD,0,NO_KITCH_INFORMATION,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,217.0,C,1
10616967,BUY_REGULAR,185000,APARTMENT,APARTMENT,Flanders,Antwerp,1.0,2.0,92.0,1973.0,2.0,2.0,TO_BE_DONE_UP,0,NO_KITCH_INFORMATION,0,0.0,1,0.0,0,0,0,9.0,0.0,1.0,1.0,0.0,204.0,C,0
10617013,BUY_REGULAR,759000,APARTMENT,APARTMENT,Flanders,East Flanders,4.0,2.0,167.0,2021.0,1.0,4.0,NO_COND_INFORMATION,1,NO_KITCH_INFORMATION,1,0.0,1,0.0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,NO_EPC_SCORE,0
10617020,BUY_REGULAR,339000,APARTMENT,APARTMENT,Flanders,Antwerp,2.0,2.0,103.0,2008.0,1.0,2.0,AS_NEW,1,NO_KITCH_INFORMATION,1,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,105.0,B,0
10617017,BUY_REGULAR,425000,APARTMENT,APARTMENT,Flanders,West Flanders,2.0,2.0,120.0,2023.0,2.0,2.0,JUST_RENOVATED,1,INSTALLED,0,0.0,1,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,83.0,A,1
10617014,BUY_REGULAR,364500,APARTMENT,APARTMENT,Flanders,East Flanders,4.0,1.0,78.0,2021.0,1.0,4.0,NO_COND_INFORMATION,1,NO_KITCH_INFORMATION,1,0.0,1,0.0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0,NO_EPC_SCORE,0
10617025,BUY_REGULAR,197500,APARTMENT,APARTMENT,Flanders,Limburg,0.0,1.0,95.0,1946.0,1.0,0.0,AS_NEW,0,INSTALLED,1,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,350.0,D,1
10485969,BUY_REGULAR,699000,APARTMENT,PENTHOUSE,Flanders,West Flanders,2.0,2.0,135.0,2011.0,1.0,4.0,NO_COND_INFORMATION,1,NO_KITCH_INFORMATION,1,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,108.0,B,0
10617076,BUY_REGULAR,480000,APARTMENT,APARTMENT,Flanders,Antwerp,1.0,2.0,120.0,2016.0,2.0,2.0,GOOD,1,INSTALLED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,71.0,A,1
10617080,BUY_REGULAR,249000,APARTMENT,APARTMENT,Flanders,West Flanders,3.0,2.0,80.0,2015.0,1.0,3.0,NO_COND_INFORMATION,1,NO_KITCH_INFORMATION,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,110.0,B,1
10617086,BUY_REGULAR,1590000,APARTMENT,DUPLEX,Brussels,Brussels,2.0,3.0,200.0,2024.0,4.0,4.0,NO_COND_INFORMATION,1,USA_HYPER_EQUIPPED,0,0.0,1,0.0,1,0,0,2.0,0.0,2.0,1.0,0.0,0.0,NO_EPC_SCORE,1
10617087,BUY_REGULAR,2350000,APARTMENT,GROUND_FLOOR,Brussels,Brussels,0.0,3.0,300.0,2022.0,4.0,4.0,NO_COND_INFORMATION,1,USA_HYPER_EQUIPPED,1,0.0,1,0.0,1,1,0,2.0,0.0,4.0,2.0,1.0,0.0,NO_EPC_SCORE,1
10617085,BUY_REGULAR,1490000,APARTMENT,GROUND_FLOOR,Brussels,Brussels,0.0,3.0,196.0,2024.0,4.0,4.0,NO_COND_INFORMATION,1,NO_KITCH_INFORMATION,1,0.0,1,0.0,1,0,0,2.0,0.0,3.0,1.0,0.0,0.0,NO_EPC_SCORE,1
10617158,BUY_REGULAR,195000,APARTMENT,APARTMENT,Flanders,Antwerp,3.0,2.0,87.0,1981.0,2.0,5.0,TO_RENOVATE,1,NO_KITCH_INFORMATION,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,145.0,B,1
10617169,BUY_REGULAR,335000,APARTMENT,APARTMENT,Wallonie,Liege,2.0,2.0,112.0,2008.0,2.0,4.0,NO_COND_INFORMATION,0,INSTALLED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,1.0,1.0,105.0,B,0
10617224,BUY_REGULAR,229000,APARTMENT,APARTMENT,Wallonie,Liege,5.0,2.0,100.0,1960.0,3.0,1.0,AS_NEW,1,INSTALLED,0,0.0,1,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,116.0,B,1
10617188,BUY_REGULAR,95000,APARTMENT,APARTMENT,Flanders,East Flanders,1.0,0.0,25.0,1972.0,2.0,3.0,NO_COND_INFORMATION,1,NO_KITCH_INFORMATION,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,222.0,C,1
10617201,BUY_REGULAR,210000,APARTMENT,FLAT_STUDIO,Brussels,Brussels,0.0,0.0,44.0,2021.0,1.0,0.0,AS_NEW,1,USA_HYPER_EQUIPPED,0,0.0,0,0.0,0,0,0,1.0,1.0,1.0,1.0,0.0,62.0,B,1
10617204,BUY_REGULAR,225000,HOUSE,HOUSE,Flanders,Antwerp,0.0,4.0,180.0,1956.0,2.0,0.0,AS_NEW,0,INSTALLED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,1.0,247.0,C,1
10617238,BUY_REGULAR,389000,APARTMENT,DUPLEX,Brussels,Brussels,2.0,2.0,179.0,1844.0,2.0,3.0,TO_RENOVATE,0,INSTALLED,0,0.0,0,0.0,0,0,0,1.0,2.0,2.0,0.0,0.0,192.0,D,1
10617239,BUY_REGULAR,349000,APARTMENT,DUPLEX,Brussels,Brussels,2.0,2.0,167.0,1844.0,2.0,3.0,TO_RENOVATE,0,NO_KITCH_INFORMATION,0,0.0,0,0.0,0,0,0,1.0,1.0,2.0,0.0,0.0,181.0,D,1
10617276,BUY_REGULAR,365500,APARTMENT,APARTMENT,Flanders,Antwerp,0.0,2.0,78.0,2023.0,4.0,0.0,AS_NEW,1,HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,NO_EPC_SCORE,0
10617282,BUY_REGULAR,250000,APARTMENT,APARTMENT,Wallonie,Walloon Brabant,1.0,1.0,63.0,2024.0,2.0,4.0,AS_NEW,1,HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,1
10617277,BUY_REGULAR,409820,APARTMENT,APARTMENT,Flanders,Antwerp,0.0,3.0,127.0,2023.0,4.0,0.0,AS_NEW,1,HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,NO_EPC_SCORE,0
10617274,BUY_REGULAR,180000,HOUSE,HOUSE,Flanders,Antwerp,0.0,3.0,148.0,1955.0,3.0,0.0,TO_RENOVATE,0,NO_KITCH_INFORMATION,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,520.0,F,0
10617278,BUY_REGULAR,387040,APARTMENT,APARTMENT,Flanders,Antwerp,0.0,2.0,88.0,2023.0,4.0,0.0,AS_NEW,1,HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,NO_EPC_SCORE,0
10617299,BUY_REGULAR,260000,APARTMENT,APARTMENT,Brussels,Brussels,2.0,2.0,87.0,2005.0,2.0,5.0,GOOD,1,HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,1.0,218.0,E,0
10617314,BUY_REGULAR,235000,APARTMENT,APARTMENT,Flanders,Limburg,2.0,2.0,90.0,1990.0,2.0,2.0,NO_COND_INFORMATION,0,INSTALLED,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,198.0,B,0
10617330,BUY_REGULAR,209000,APARTMENT,APARTMENT,Flanders,Antwerp,2.0,2.0,63.0,1962.0,3.0,2.0,GOOD,0,INSTALLED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,487.0,E,1
10617394,BUY_REGULAR,370000,APARTMENT,APARTMENT,Brussels,Brussels,2.0,2.0,97.0,1989.0,2.0,3.0,NO_COND_INFORMATION,0,INSTALLED,0,0.0,1,0.0,0,0,0,1.0,1.0,1.0,0.0,2.0,0.0,NO_EPC_SCORE,0
10617404,BUY_REGULAR,185000,APARTMENT,APARTMENT,Wallonie,Walloon Brabant,0.0,2.0,80.0,1978.0,2.0,0.0,GOOD,1,HYPER_EQUIPPED,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,207.0,C,1
10617389,BUY_REGULAR,265000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,1.0,3.0,115.0,1920.0,4.0,2.0,NO_COND_INFORMATION,0,INSTALLED,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,214.0,C,1
10617456,BUY_REGULAR,825000,APARTMENT,GROUND_FLOOR,Brussels,Brussels,0.0,3.0,200.0,1936.0,1.0,0.0,GOOD,1,NO_KITCH_INFORMATION,0,0.0,0,0.0,1,0,0,3.0,0.0,1.0,1.0,0.0,0.0,NO_EPC_SCORE,0
10617473,BUY_REGULAR,249000,APARTMENT,FLAT_STUDIO,Flanders,West Flanders,1.0,1.0,45.0,1978.0,1.0,1.0,GOOD,1,INSTALLED,0,0.0,1,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,142.0,B,1
10617477,BUY_REGULAR,317000,APARTMENT,APARTMENT,Wallonie,Walloon Brabant,0.0,3.0,135.0,1997.0,4.0,0.0,AS_NEW,0,INSTALLED,0,0.0,1,0.0,0,0,0,1.0,2.0,2.0,2.0,0.0,0.0,C,1
10486442,BUY_REGULAR,650000,HOUSE,VILLA,Wallonie,Hainaut,0.0,5.0,330.0,1985.0,4.0,0.0,GOOD,0,INSTALLED,0,0.0,1,0.0,0,0,0,3.0,0.0,1.0,1.0,2.0,270.0,D,1
10617552,BUY_REGULAR,292000,APARTMENT,APARTMENT,Wallonie,Hainaut,1.0,3.0,117.0,2022.0,2.0,1.0,JUST_RENOVATED,0,USA_HYPER_EQUIPPED,0,0.0,0,0.0,0,0,0,1.0,1.0,2.0,0.0,1.0,135.0,B,1
10617553,BUY_REGULAR,238000,APARTMENT,APARTMENT,Flanders,Antwerp,0.0,1.0,68.0,2021.0,1.0,0.0,GOOD,0,NO_KITCH_INFORMATION,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,NO_EPC_SCORE,1
10617569,BUY_REGULAR,225000,APARTMENT,GROUND_FLOOR,Flanders,Limburg,0.0,2.0,124.0,2008.0,2.0,0.0,GOOD,0,NO_KITCH_INFORMATION,0,0.0,1,0.0,1,0,0,1.0,0.0,1.0,2.0,0.0,156.0,B,1
10617575,BUY_REGULAR,252000,APARTMENT,GROUND_FLOOR,Flanders,Limburg,0.0,2.0,94.0,2022.0,2.0,2.0,NO_COND_INFORMATION,1,INSTALLED,1,0.0,1,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,NO_EPC_SCORE,1
10617591,BUY_REGULAR,295000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,3.0,2.0,92.0,1968.0,2.0,3.0,GOOD,1,INSTALLED,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,625.0,F,1
10617618,BUY_REGULAR,169900,APARTMENT,APARTMENT,Flanders,East Flanders,1.0,1.0,50.0,2019.0,2.0,1.0,AS_NEW,1,USA_HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,113.0,B,1
10617583,BUY_REGULAR,269000,APARTMENT,APARTMENT,Flanders,Antwerp,2.0,3.0,125.0,1957.0,4.0,3.0,GOOD,1,SEMI_EQUIPPED,1,0.0,1,0.0,1,0,0,1.0,0.0,1.0,1.0,0.0,190.0,B,0
10617604,BUY_REGULAR,854000,APARTMENT,TRIPLEX,Brussels,Brussels,4.0,4.0,200.0,1991.0,3.0,4.0,JUST_RENOVATED,1,USA_HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,2.0,2.0,2.0,0.0,0.0,248.0,E,1
10617614,BUY_REGULAR,199000,APARTMENT,TRIPLEX,Flanders,Antwerp,0.0,2.0,105.0,1920.0,2.0,0.0,NO_COND_INFORMATION,0,INSTALLED,0,0.0,0,0.0,1,0,0,2.0,0.0,3.0,0.0,0.0,319.0,D,0
10224414,BUY_REGULAR,412000,HOUSE,HOUSE,Flanders,Antwerp,0.0,4.0,209.0,1930.0,3.0,0.0,AS_NEW,0,NO_KITCH_INFORMATION,1,0.0,0,0.0,0,0,0,2.0,0.0,1.0,0.0,0.0,292.0,C,1
10617623,BUY_REGULAR,398000,HOUSE,HOUSE,Flanders,West Flanders,0.0,4.0,141.0,2023.0,3.0,0.0,AS_NEW,0,HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,1.0,1.0,2.0,0.0,0.0,0.0,NO_EPC_SCORE,1
10617639,BUY_REGULAR,185000,APARTMENT,APARTMENT,Wallonie,Namur,3.0,2.0,80.0,1973.0,3.0,10.0,GOOD,1,INSTALLED,0,0.0,0,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,230.0,C,1
10617637,BUY_REGULAR,349000,APARTMENT,APARTMENT,Flanders,East Flanders,3.0,2.0,130.0,1977.0,2.0,4.0,TO_BE_DONE_UP,0,NO_KITCH_INFORMATION,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,155.0,B,1
10617642,BUY_REGULAR,295000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,0.0,2.0,76.0,2018.0,2.0,0.0,GOOD,0,INSTALLED,0,0.0,0,0.0,1,0,0,1.0,0.0,2.0,1.0,1.0,101.0,B,1
10617643,BUY_REGULAR,349000,APARTMENT,APARTMENT,Flanders,Antwerp,6.0,2.0,148.0,1987.0,1.0,7.0,TO_BE_DONE_UP,1,NO_KITCH_INFORMATION,0,0.0,0,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,118.0,B,1
10617651,BUY_REGULAR,835000,APARTMENT,PENTHOUSE,Flanders,Antwerp,4.0,3.0,222.0,2020.0,3.0,4.0,NO_COND_INFORMATION,1,INSTALLED,0,0.0,1,0.0,1,0,0,2.0,1.0,2.0,0.0,0.0,0.0,NO_EPC_SCORE,0
10617644,BUY_REGULAR,249000,APARTMENT,APARTMENT,Brussels,Brussels,1.0,2.0,76.0,1968.0,2.0,3.0,TO_BE_DONE_UP,0,SEMI_EQUIPPED,0,0.0,1,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,219.0,E,1
10617652,BUY_REGULAR,1150000,APARTMENT,PENTHOUSE,Flanders,Antwerp,4.0,3.0,239.0,2020.0,3.0,4.0,NO_COND_INFORMATION,1,INSTALLED,0,0.0,1,0.0,1,0,0,2.0,1.0,2.0,0.0,0.0,0.0,NO_EPC_SCORE,0
10617653,BUY_REGULAR,875000,APARTMENT,PENTHOUSE,Flanders,Antwerp,4.0,3.0,192.0,2020.0,3.0,4.0,NO_COND_INFORMATION,1,INSTALLED,0,0.0,1,0.0,1,0,0,2.0,1.0,2.0,0.0,0.0,0.0,NO_EPC_SCORE,0
10617665,BUY_REGULAR,335000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,1.0,2.0,77.0,2023.0,2.0,3.0,NO_COND_INFORMATION,1,USA_INSTALLED,1,0.0,1,0.0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,NO_EPC_SCORE,1
10617667,BUY_REGULAR,370000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,0.0,1.0,92.0,2023.0,2.0,3.0,NO_COND_INFORMATION,1,USA_INSTALLED,1,0.0,1,0.0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,NO_EPC_SCORE,1
10617670,BUY_REGULAR,365000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,1.0,1.0,84.0,2023.0,2.0,3.0,NO_COND_INFORMATION,1,USA_INSTALLED,1,0.0,1,0.0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,NO_EPC_SCORE,1
10617669,BUY_REGULAR,360000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,2.0,2.0,84.0,2023.0,2.0,3.0,NO_COND_INFORMATION,1,USA_INSTALLED,1,0.0,1,0.0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,NO_EPC_SCORE,1
10617668,BUY_REGULAR,355000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,2.0,2.0,80.0,2023.0,2.0,3.0,NO_COND_INFORMATION,1,USA_INSTALLED,1,0.0,1,0.0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,NO_EPC_SCORE,1
10617666,BUY_REGULAR,380000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,0.0,1.0,92.0,2023.0,2.0,3.0,NO_COND_INFORMATION,1,USA_INSTALLED,1,0.0,1,0.0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,NO_EPC_SCORE,1
10617702,BUY_REGULAR,215000,APARTMENT,APARTMENT,Flanders,Antwerp,0.0,1.0,72.0,1970.0,3.0,0.0,GOOD,0,SEMI_EQUIPPED,1,0.0,1,0.0,1,0,0,1.0,0.0,1.0,1.0,0.0,350.0,D,1
10486638,BUY_REGULAR,995000,APARTMENT,PENTHOUSE,Flanders,West Flanders,6.0,2.0,86.0,1974.0,2.0,6.0,TO_BE_DONE_UP,1,HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,2.0,0.0,1.0,0.0,0.0,545.0,F,1
10617777,BUY_REGULAR,215000,APARTMENT,APARTMENT,Flanders,East Flanders,5.0,3.0,100.0,1968.0,4.0,12.0,GOOD,0,HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,1.0,10.0,185.0,B,1
10355615,BUY_REGULAR,249000,APARTMENT,APARTMENT,Wallonie,Luxembourg,3.0,2.0,80.0,2015.0,1.0,4.0,NO_COND_INFORMATION,1,INSTALLED,0,0.0,1,0.0,1,0,0,1.0,1.0,1.0,1.0,0.0,109.0,B,0
10617724,BUY_REGULAR,255000,APARTMENT,APARTMENT,Brussels,Brussels,0.0,2.0,95.0,1960.0,3.0,2.0,NO_COND_INFORMATION,0,NO_KITCH_INFORMATION,0,0.0,0,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,176.0,D,0
10617736,BUY_REGULAR,265000,APARTMENT,APARTMENT,Wallonie,Luxembourg,1.0,2.0,81.0,2014.0,1.0,3.0,NO_COND_INFORMATION,1,INSTALLED,0,0.0,1,0.0,1,0,0,1.0,1.0,1.0,2.0,1.0,111.0,B,0
10617784,BUY_REGULAR,995000,APARTMENT,DUPLEX,Brussels,Brussels,4.0,3.0,230.0,2001.0,1.0,4.0,AS_NEW,1,HYPER_EQUIPPED,0,0.0,0,0.0,1,0,0,2.0,0.0,3.0,2.0,0.0,194.0,D,1
10617800,BUY_REGULAR,325000,APARTMENT,APARTMENT,Flanders,Antwerp,5.0,2.0,92.0,2010.0,1.0,5.0,AS_NEW,1,INSTALLED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,NO_EPC_SCORE,1
10617786,BUY_REGULAR,298000,APARTMENT,APARTMENT,Flanders,Antwerp,3.0,1.0,100.0,2017.0,3.0,3.0,AS_NEW,0,USA_INSTALLED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,NO_EPC_SCORE,1
10617822,BUY_REGULAR,279000,APARTMENT,APARTMENT,Flanders,Antwerp,1.0,2.0,106.0,2010.0,2.0,1.0,NO_COND_INFORMATION,0,INSTALLED,0,0.0,1,0.0,1,0,0,1.0,0.0,2.0,0.0,1.0,105.0,B,1
10617834,BUY_REGULAR,365000,HOUSE,HOUSE,Flanders,Antwerp,0.0,2.0,130.0,1968.0,4.0,0.0,TO_RENOVATE,0,SEMI_EQUIPPED,1,0.0,0,0.0,1,0,0,1.0,0.0,1.0,1.0,0.0,1085.0,F,0
10617823,BUY_REGULAR,319000,APARTMENT,APARTMENT,Brussels,Brussels,4.0,2.0,113.0,1958.0,1.0,4.0,GOOD,1,NOT_INSTALLED,0,0.0,1,0.0,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0,NO_EPC_SCORE,1
10617839,BUY_REGULAR,229000,APARTMENT,APARTMENT,Wallonie,Liege,5.0,2.0,82.0,1993.0,1.0,5.0,GOOD,1,INSTALLED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,163.0,B,1
10617846,BUY_REGULAR,215000,APARTMENT,APARTMENT,Brussels,Brussels,2.0,1.0,65.0,1960.0,2.0,6.0,TO_RENOVATE,1,SEMI_EQUIPPED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,319.0,F,0
10617882,BUY_REGULAR,295000,APARTMENT,APARTMENT,Flanders,Antwerp,0.0,2.0,65.0,1955.0,2.0,3.0,GOOD,0,NO_KITCH_INFORMATION,1,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,NO_EPC_SCORE,1
10617885,BUY_REGULAR,269000,APARTMENT,APARTMENT,Flanders,Antwerp,1.0,2.0,70.0,1955.0,2.0,3.0,GOOD,0,NO_KITCH_INFORMATION,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,NO_EPC_SCORE,1
10617881,BUY_REGULAR,269000,APARTMENT,APARTMENT,Flanders,Antwerp,3.0,2.0,70.0,1955.0,2.0,3.0,GOOD,0,NO_KITCH_INFORMATION,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,NO_EPC_SCORE,1
10618026,BUY_REGULAR,440000,APARTMENT,APARTMENT,Brussels,Brussels,1.0,3.0,104.0,1951.0,2.0,3.0,GOOD,0,HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,239.0,E,1
10618031,BUY_REGULAR,279000,APARTMENT,APARTMENT,Flanders,Antwerp,1.0,2.0,135.0,2010.0,3.0,3.0,AS_NEW,1,NO_KITCH_INFORMATION,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,89.0,A,1
10618042,BUY_REGULAR,460000,APARTMENT,DUPLEX,Brussels,Brussels,3.0,4.0,125.0,1933.0,2.0,4.0,GOOD,0,HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,2.0,1.0,2.0,0.0,0.0,262.0,E,1
10618047,BUY_REGULAR,449000,HOUSE,HOUSE,Wallonie,Walloon Brabant,0.0,3.0,215.0,1960.0,3.0,0.0,TO_BE_DONE_UP,0,SEMI_EQUIPPED,1,0.0,1,0.0,1,0,0,2.0,0.0,3.0,2.0,2.0,0.0,NO_EPC_SCORE,1
10618062,BUY_REGULAR,228000,APARTMENT,APARTMENT,Flanders,East Flanders,3.0,2.0,78.0,2021.0,2.0,3.0,GOOD,1,HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,64.0,A,1
10618069,BUY_REGULAR,438000,APARTMENT,APARTMENT,Brussels,Brussels,2.0,3.0,113.0,2018.0,1.0,2.0,AS_NEW,1,HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,2.0,0.0,2.0,1.0,0.0,63.0,B,1
10618088,BUY_REGULAR,249500,APARTMENT,APARTMENT,Flanders,Antwerp,2.0,2.0,81.0,1971.0,3.0,8.0,AS_NEW,1,INSTALLED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,128.0,B,1
10618086,BUY_REGULAR,289000,APARTMENT,DUPLEX,Flanders,Antwerp,2.0,3.0,149.0,1992.0,2.0,2.0,GOOD,0,INSTALLED,0,0.0,1,0.0,1,0,0,2.0,0.0,1.0,1.0,0.0,191.0,B,0
10618123,BUY_REGULAR,240000,APARTMENT,GROUND_FLOOR,Brussels,Brussels,0.0,1.0,77.0,1977.0,2.0,2.0,JUST_RENOVATED,0,HYPER_EQUIPPED,0,0.0,1,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,NO_EPC_SCORE,1
10618094,BUY_REGULAR,285000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,1.0,2.0,84.0,1981.0,1.0,1.0,GOOD,0,HYPER_EQUIPPED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,1.0,1.0,421.0,E,1
10618119,BUY_REGULAR,189000,APARTMENT,APARTMENT,Wallonie,Namur,4.0,1.0,69.0,1976.0,2.0,7.0,NO_COND_INFORMATION,0,INSTALLED,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,237.0,C,0
10618146,BUY_REGULAR,345000,APARTMENT,DUPLEX,Flanders,Flemish Brabant,2.0,2.0,107.0,2010.0,3.0,2.0,AS_NEW,0,NO_KITCH_INFORMATION,0,0.0,1,0.0,0,0,0,1.0,0.0,2.0,1.0,2.0,152.0,B,1
10618148,BUY_REGULAR,167000,APARTMENT,FLAT_STUDIO,Flanders,Antwerp,0.0,0.0,37.0,2013.0,2.0,0.0,GOOD,0,INSTALLED,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,80.22,A,0
10618126,BUY_REGULAR,299000,APARTMENT,APARTMENT,Flanders,Antwerp,4.0,3.0,149.0,1988.0,2.0,4.0,GOOD,1,NO_KITCH_INFORMATION,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,125.0,B,1
10618162,BUY_REGULAR,255000,APARTMENT,APARTMENT,Flanders,West Flanders,1.0,2.0,84.0,2002.0,3.0,1.0,GOOD,1,INSTALLED,0,0.0,1,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,176.0,B,0
10618164,BUY_REGULAR,366000,APARTMENT,APARTMENT,Flanders,East Flanders,0.0,1.0,75.0,1973.0,4.0,0.0,AS_NEW,0,INSTALLED,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,226.0,C,0
